OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
07/07/2015,01:00,12308.67,1954.28,2060.03,895.83,13340.38,3362.53,6820.98,1357.58,42100.29,N
07/07/2015,02:00,11723.13,1857.72,2024.38,881.07,12581.40,3162.27,6437.65,1282.71,39950.32,N
07/07/2015,03:00,11380.16,1776.19,1969.48,918.14,12164.34,3020.36,6208.86,1170.93,38608.46,N
07/07/2015,04:00,11213.59,1714.94,1962.20,916.37,11947.84,2929.66,6066.25,1113.99,37864.83,N
07/07/2015,05:00,11315.77,1677.29,1940.63,929.80,11975.71,2900.76,6047.13,1115.73,37902.80,N
07/07/2015,06:00,11780.15,1692.42,1942.72,946.03,12398.01,2960.98,6239.13,1141.12,39100.57,N
07/07/2015,07:00,12261.78,1839.55,1945.84,996.67,12976.50,3100.25,6561.34,1175.98,40857.90,N
07/07/2015,08:00,12549.08,1931.80,1981.41,1010.75,13486.19,3174.34,6710.93,1204.42,42048.92,N
07/07/2015,09:00,13186.78,2059.68,2011.34,1030.27,14118.86,3344.00,6954.40,1227.99,43933.32,N
07/07/2015,10:00,14100.14,2208.57,2057.87,1076.77,14851.52,3598.55,7412.36,1252.83,46558.62,N
07/07/2015,11:00,15112.46,2350.09,2105.91,1091.71,15865.16,3898.04,7930.18,1283.23,49636.78,N
07/07/2015,12:00,15898.11,2459.19,2158.99,1116.69,16516.38,4170.75,8331.34,1309.16,51960.60,N
07/07/2015,13:00,16427.98,2577.82,2197.80,1157.79,16945.24,4387.44,8698.62,1323.31,53716.00,N
07/07/2015,14:00,16881.29,2685.09,2253.29,1176.74,17396.34,4575.80,9059.15,1345.72,55373.41,N
07/07/2015,15:00,17242.25,2760.41,2290.30,1181.83,17740.96,4710.82,9375.19,1363.77,56665.53,N
07/07/2015,16:00,17430.92,2771.03,2309.77,1173.95,17772.70,4789.99,9576.62,1363.95,57188.94,N
07/07/2015,17:00,17373.03,2813.41,2319.37,1146.38,17480.24,4804.83,9618.05,1366.46,56921.77,N
07/07/2015,18:00,16954.11,2665.65,2297.79,1056.29,17320.17,4728.04,9474.99,1408.73,55905.76,N
07/07/2015,19:00,16264.51,2582.32,2271.69,1027.56,17024.28,4581.95,9269.88,1409.82,54432.01,N
07/07/2015,20:00,15614.20,2447.72,2241.03,1008.82,16622.55,4389.19,8997.34,1371.03,52691.89,N
07/07/2015,21:00,15353.49,2429.11,2184.71,1008.25,16347.82,4275.38,8833.28,1325.43,51757.46,N
07/07/2015,22:00,15061.35,2393.49,2177.42,988.43,16220.81,4226.46,8675.16,1337.83,51080.95,N
07/07/2015,23:00,14218.81,2239.91,2132.62,965.69,15373.69,3973.82,8123.32,1277.03,48304.90,N
07/07/2015,24:00,13308.67,2052.33,2052.34,907.72,14317.22,3690.96,7440.38,1188.08,44957.70,N
