OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
10/01/2014,01:00,10928.11,1467.88,1851.10,863.48,12000.88,2966.82,5945.15,1117.45,37140.86,N
10/01/2014,02:00,10459.67,1352.29,1795.11,836.44,11268.84,2745.85,5594.75,1074.97,35127.92,N
10/01/2014,03:00,10163.17,1338.85,1774.89,815.61,10713.44,2638.28,5437.71,1037.96,33919.93,N
10/01/2014,04:00,9977.25,1289.37,1746.29,825.00,10410.47,2578.59,5372.78,1015.30,33215.05,N
10/01/2014,05:00,10014.76,1351.82,1739.59,821.76,10497.95,2569.95,5400.66,1003.13,33399.63,N
10/01/2014,06:00,10539.71,1421.49,1755.25,838.25,11119.87,2680.98,5752.57,1030.97,35139.08,N
10/01/2014,07:00,11399.63,1577.78,1811.65,919.49,12288.13,2994.99,6409.57,1127.58,38528.82,N
10/01/2014,08:00,11511.73,1630.75,1859.92,925.35,12797.17,3054.29,6643.52,1174.67,39597.39,N
10/01/2014,09:00,11772.89,1640.48,1829.58,948.68,13002.47,3085.23,6587.97,1154.07,40021.36,N
10/01/2014,10:00,12535.42,1693.24,1890.06,985.68,13549.45,3320.43,6797.60,1212.64,41984.52,N
10/01/2014,11:00,13403.94,1750.27,1992.45,1060.75,14498.66,3597.08,7211.63,1281.11,44795.88,N
10/01/2014,12:00,14248.67,1879.46,2068.11,1124.28,15534.12,3940.59,7670.83,1336.78,47802.84,N
10/01/2014,13:00,14998.09,1992.34,2130.90,1183.90,16750.73,4213.66,8208.68,1379.36,50857.66,N
10/01/2014,14:00,15773.05,2107.29,2188.11,1249.76,17831.64,4448.27,8722.96,1469.10,53790.16,N
10/01/2014,15:00,16280.44,2194.99,2240.03,1299.19,18695.80,4617.05,9200.44,1597.76,56125.70,N
10/01/2014,16:00,16512.86,2216.91,2293.08,1337.56,19238.00,4729.34,9569.33,1667.66,57564.74,N
10/01/2014,17:00,16576.67,2264.77,2297.18,1361.09,19662.55,4747.08,9808.93,1702.70,58420.96,N
10/01/2014,18:00,16226.78,2246.74,2275.46,1355.61,19598.56,4654.58,9820.84,1691.22,57869.80,N
10/01/2014,19:00,15446.93,2174.04,2235.54,1316.12,18874.42,4472.26,9532.46,1632.29,55684.05,N
10/01/2014,20:00,15134.09,2118.84,2174.95,1278.35,18281.96,4348.71,9211.13,1584.63,54132.66,N
10/01/2014,21:00,14765.94,2062.86,2136.01,1251.47,17744.16,4325.96,8948.42,1532.00,52766.82,N
10/01/2014,22:00,14010.67,1954.99,2071.55,1178.76,16614.42,4122.56,8382.17,1425.03,49760.15,N
10/01/2014,23:00,13094.08,1818.14,1992.49,1091.30,15137.70,3779.55,7648.61,1336.26,45898.13,N
10/01/2014,24:00,12142.50,1668.20,1904.81,1011.73,13714.25,3423.73,6912.00,1244.21,42021.44,N
