OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/08/2015,01:00,11460.12,1589.70,2135.93,972.66,14502.20,3427.03,7235.93,1485.02,42808.59,N
09/08/2015,02:00,10922.18,1506.20,2096.90,1000.51,13579.21,3231.38,6704.13,1417.20,40457.70,N
09/08/2015,03:00,10603.14,1495.12,2070.84,973.34,12941.40,3086.47,6343.97,1382.43,38896.71,N
09/08/2015,04:00,10410.51,1454.11,2051.73,946.40,12556.31,2991.55,6162.96,1348.82,37922.38,N
09/08/2015,05:00,10445.49,1423.17,2041.62,956.42,12473.23,2958.72,6135.04,1318.50,37752.19,N
09/08/2015,06:00,10924.63,1478.63,2055.47,949.43,12988.76,3049.61,6423.82,1331.14,39201.49,N
09/08/2015,07:00,11609.87,1633.83,2095.66,950.43,14104.42,3316.59,7046.19,1382.62,42139.61,N
09/08/2015,08:00,11785.07,1676.44,2122.56,935.77,14461.04,3352.02,7214.27,1422.47,42969.62,N
09/08/2015,09:00,12347.56,1760.48,2136.23,885.56,14977.79,3473.91,7342.00,1414.47,44338.00,N
09/08/2015,10:00,13369.36,1922.83,2205.11,982.70,16046.87,3781.28,7750.54,1505.70,47564.39,N
09/08/2015,11:00,14378.56,2065.41,2298.86,1135.50,17358.71,4107.78,8301.29,1620.66,51266.77,N
09/08/2015,12:00,15265.01,2187.01,2390.24,1204.06,18769.14,4414.13,8923.37,1730.79,54883.75,N
09/08/2015,13:00,16035.91,2293.08,2465.81,1336.04,20113.94,4665.81,9544.23,1783.91,58238.74,N
09/08/2015,14:00,16715.37,2426.33,2541.86,1440.55,21327.18,4905.28,10138.40,1833.43,61328.40,N
09/08/2015,15:00,16947.06,2469.07,2596.53,1551.65,22207.68,5062.62,10600.73,1903.14,63338.50,N
09/08/2015,16:00,16913.06,2457.02,2629.34,1537.10,22676.27,5130.78,10888.63,1939.14,64171.34,N
09/08/2015,17:00,16969.51,2456.04,2633.51,1535.21,22759.41,5135.02,11000.62,1940.16,64429.48,N
09/08/2015,18:00,16750.74,2462.99,2577.56,1501.23,22532.52,5054.92,11075.09,1918.08,63873.13,N
09/08/2015,19:00,16098.12,2423.35,2529.94,1441.90,21871.62,4909.52,10972.74,1875.32,62122.52,N
09/08/2015,20:00,15520.09,2329.67,2499.41,1384.44,21038.84,4724.90,10628.44,1790.95,59916.74,N
09/08/2015,21:00,15309.61,2289.44,2452.08,1353.73,20513.75,4716.25,10465.37,1764.40,58864.63,N
09/08/2015,22:00,14502.32,2155.36,2331.06,1250.79,19279.58,4496.92,9843.66,1684.53,55544.22,N
09/08/2015,23:00,13375.89,1980.95,2241.62,1148.11,17520.26,4119.86,8960.33,1578.18,50925.21,N
09/08/2015,24:00,12338.80,1816.81,2158.68,1066.81,16049.95,3783.85,8135.43,1500.64,46850.96,N
