OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
11/04/2014,01:00,8331.23,1273.41,1742.97,699.14,8306.37,2336.23,4581.21,940.48,28211.03,N
11/04/2014,02:00,8089.80,1245.78,1719.69,689.06,7928.40,2223.38,4364.79,904.65,27165.55,N
11/04/2014,03:00,7952.64,1269.80,1713.93,685.43,7666.05,2167.35,4251.22,885.39,26591.80,N
11/04/2014,04:00,7897.66,1234.84,1726.32,678.04,7699.04,2138.73,4204.22,900.07,26478.93,N
11/04/2014,05:00,8098.70,1177.04,1734.02,687.98,7941.54,2153.30,4275.79,918.67,26987.04,N
11/04/2014,06:00,8717.34,1295.74,1775.79,721.35,8663.14,2278.60,4656.81,951.66,29060.44,N
11/04/2014,07:00,9526.90,1482.18,1846.66,792.00,9977.21,2574.01,5365.25,1072.86,32637.06,N
11/04/2014,08:00,9732.74,1473.09,1891.89,822.33,10600.37,2634.88,5564.74,1075.12,33795.16,N
11/04/2014,09:00,10127.15,1340.28,1884.76,824.14,10907.66,2731.97,5636.34,1077.15,34529.45,N
11/04/2014,10:00,10647.88,1380.73,1916.27,841.20,11082.54,2938.02,5756.20,1095.66,35658.50,N
11/04/2014,11:00,11106.99,1428.05,1909.79,851.93,11214.23,3136.69,5978.87,1134.64,36761.18,N
11/04/2014,12:00,11368.95,1470.34,1919.70,849.18,11243.92,3316.01,6067.08,1115.88,37351.05,N
11/04/2014,13:00,11504.71,1476.54,1925.02,837.32,11230.89,3408.18,6120.17,1113.45,37616.29,N
11/04/2014,14:00,11555.61,1480.19,1935.97,856.15,11172.89,3480.06,6092.27,1105.79,37678.94,N
11/04/2014,15:00,11436.31,1463.77,1941.59,850.19,11032.03,3460.73,6098.61,1099.32,37382.54,N
11/04/2014,16:00,11258.19,1444.61,1937.80,831.71,10858.48,3419.04,6119.44,1094.02,36963.29,N
11/04/2014,17:00,11192.16,1428.65,1957.81,848.11,10968.05,3398.27,6146.60,1098.80,37038.44,N
11/04/2014,18:00,11354.86,1467.81,1949.87,872.96,11367.71,3354.19,6350.47,1122.35,37840.21,N
11/04/2014,19:00,11567.07,1479.22,2008.44,902.27,11786.19,3521.74,6558.52,1152.29,38975.73,N
11/04/2014,20:00,11395.09,1417.12,2004.48,881.95,11566.60,3495.41,6406.27,1163.43,38330.35,N
11/04/2014,21:00,11116.75,1424.52,1974.64,855.95,11195.36,3383.02,6128.07,1118.51,37196.81,N
11/04/2014,22:00,10620.14,1378.10,1934.08,806.03,10546.15,3181.34,5590.56,1072.68,35129.09,N
11/04/2014,23:00,9972.92,1299.62,1872.66,765.98,9616.64,2899.39,5026.12,986.71,32440.04,N
