OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
06/18/2015,01:00,11397.71,1616.55,2036.57,810.34,10674.39,3055.54,5979.47,1094.92,36665.49,N
06/18/2015,02:00,11031.65,1544.66,1979.03,779.87,10093.22,2845.15,5625.83,1036.30,34935.70,N
06/18/2015,03:00,10800.29,1477.69,1934.57,761.83,9757.13,2717.37,5379.91,1001.99,33830.79,N
06/18/2015,04:00,10697.09,1454.93,1907.05,752.24,9607.04,2637.20,5261.72,971.26,33288.52,N
06/18/2015,05:00,10810.97,1472.70,1897.00,749.98,9711.75,2625.65,5216.14,964.06,33448.25,N
06/18/2015,06:00,11236.83,1546.06,1908.79,772.30,10140.39,2710.06,5429.08,986.51,34730.03,N
06/18/2015,07:00,11729.65,1697.86,1940.57,829.62,10789.17,2878.52,5871.99,1036.72,36774.10,N
06/18/2015,08:00,11991.13,1785.01,1975.34,855.41,11414.89,2994.04,6113.98,1090.82,38220.62,N
06/18/2015,09:00,12229.87,1881.82,2027.35,906.51,12294.28,3136.00,6425.16,1156.56,40057.54,N
06/18/2015,10:00,12530.58,1932.48,2091.67,960.55,13285.09,3319.13,6710.21,1226.67,42056.37,N
06/18/2015,11:00,13043.59,1970.53,2174.65,1009.52,14576.07,3560.61,7051.04,1296.09,44682.11,N
06/18/2015,12:00,13586.44,1964.38,2268.78,1054.50,15648.19,3725.70,7478.25,1396.18,47122.43,N
06/18/2015,13:00,14205.96,1934.52,2353.80,1097.36,16735.09,3839.71,7890.82,1459.11,49516.38,N
06/18/2015,14:00,14388.04,2001.46,2436.62,1157.61,17794.76,3950.78,8331.17,1531.61,51592.05,N
06/18/2015,15:00,14282.06,2064.30,2494.61,1194.73,18553.79,4061.23,8679.34,1601.90,52931.97,N
06/18/2015,16:00,14365.84,2186.21,2538.66,1214.12,19224.99,4092.57,8906.00,1664.41,54192.82,N
06/18/2015,17:00,14467.09,2233.99,2558.74,1286.69,19496.60,4056.82,8866.81,1692.57,54659.31,N
06/18/2015,18:00,14258.38,2254.24,2556.99,1279.59,19436.55,4001.11,8555.09,1681.84,54023.77,N
06/18/2015,19:00,13884.90,2126.90,2524.93,1255.10,19152.60,3902.48,8293.89,1647.68,52788.49,N
06/18/2015,20:00,13586.84,2043.82,2457.63,1212.93,18391.72,3800.36,7940.52,1577.30,51011.12,N
06/18/2015,21:00,13552.66,1978.19,2392.76,1152.60,17506.22,3762.18,7722.59,1505.69,49572.88,N
06/18/2015,22:00,13379.87,1929.37,2347.86,1121.92,16991.94,3725.71,7587.14,1457.96,48541.76,N
06/18/2015,23:00,12735.69,1807.24,2256.99,1058.34,15653.73,3519.71,7079.72,1366.61,45478.04,N
06/18/2015,24:00,11920.40,1656.59,2146.97,956.86,14021.26,3261.70,6490.48,1260.87,41715.13,N
