OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/20/2014,01:00,9650.35,1301.61,1892.11,852.22,10374.09,2543.02,5260.92,1163.91,33038.24,N
05/20/2014,02:00,9235.95,1219.53,1832.21,837.81,9654.01,2364.40,4968.98,1105.46,31218.35,N
05/20/2014,03:00,8918.26,1203.37,1792.61,803.53,9173.86,2259.88,4782.23,1068.01,30001.75,N
05/20/2014,04:00,8750.07,1148.63,1755.99,784.03,8930.00,2193.32,4665.52,1037.76,29265.32,N
05/20/2014,05:00,8848.36,1185.59,1748.60,781.36,8959.08,2180.20,4652.32,1029.73,29385.25,N
05/20/2014,06:00,9380.09,1248.99,1755.20,799.16,9550.85,2281.44,4890.56,1064.06,30970.37,N
05/20/2014,07:00,10052.31,1355.93,1792.07,850.65,10608.77,2558.03,5396.96,1143.30,33758.03,N
05/20/2014,08:00,10285.86,1424.40,1814.14,863.81,11188.97,2660.19,5595.00,1158.99,34991.37,N
05/20/2014,09:00,10621.76,1438.56,1806.00,890.39,11585.80,2739.49,5698.20,1174.42,35954.62,N
05/20/2014,10:00,11293.79,1500.33,1846.92,938.26,12109.09,2922.68,5934.37,1207.61,37753.05,N
05/20/2014,11:00,11929.52,1617.66,1942.44,977.45,12777.17,3146.77,6243.03,1243.60,39877.63,N
05/20/2014,12:00,12535.68,1699.19,2020.00,1019.03,13389.96,3367.78,6559.39,1306.16,41897.17,N
05/20/2014,13:00,12983.60,1758.12,2082.88,1073.91,13983.44,3566.05,6901.70,1362.82,43712.52,N
05/20/2014,14:00,13411.53,1842.49,2172.94,1100.67,14670.94,3761.28,7243.43,1434.85,45638.13,N
05/20/2014,15:00,13824.62,1871.80,2264.38,1149.50,15180.59,3932.58,7576.90,1515.69,47316.05,N
05/20/2014,16:00,14176.43,1905.87,2322.72,1186.64,15651.02,4057.36,7955.58,1577.99,48833.61,N
05/20/2014,17:00,14410.39,1951.14,2365.65,1222.26,16100.38,4149.40,8304.27,1620.50,50123.98,N
05/20/2014,18:00,14318.26,1929.49,2367.88,1205.58,16291.23,4114.59,8529.91,1631.61,50388.52,N
05/20/2014,19:00,13796.21,1909.88,2333.63,1195.80,16025.97,3974.33,8455.64,1612.30,49303.75,N
05/20/2014,20:00,13278.03,1815.12,2276.93,1141.41,15411.79,3778.31,8136.46,1572.35,47410.39,N
05/20/2014,21:00,13053.69,1755.98,2226.07,1121.71,15090.48,3723.77,7969.33,1510.47,46451.51,N
05/20/2014,22:00,12625.22,1699.56,2192.98,1113.46,14765.42,3681.47,7731.09,1481.08,45290.28,N
05/20/2014,23:00,11694.41,1579.34,2109.44,1025.66,13520.75,3449.73,7035.61,1382.25,41797.19,N
05/20/2014,24:00,10659.84,1438.58,1996.02,946.28,12065.82,3136.27,6193.39,1264.39,37700.59,N
