OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/11/2015,01:00,10143.22,1456.05,2098.09,764.08,12823.41,3302.95,6186.11,1343.59,38117.49,N
09/11/2015,02:00,9758.84,1375.50,2045.60,729.60,11974.92,3149.43,5841.41,1254.01,36129.31,N
09/11/2015,03:00,9541.93,1336.51,2003.05,724.34,11373.74,3042.92,5637.58,1199.57,34859.63,N
09/11/2015,04:00,9479.70,1301.40,1982.30,798.35,10978.32,2980.50,5540.56,1123.87,34184.99,N
09/11/2015,05:00,9644.28,1306.80,1978.30,836.79,10898.89,2972.97,5613.78,1064.23,34316.04,N
09/11/2015,06:00,10239.51,1378.03,1991.03,818.57,11368.79,3088.99,5948.83,1122.27,35956.01,N
09/11/2015,07:00,10971.37,1505.33,2056.19,930.06,12539.74,3372.02,6552.21,1180.04,39106.95,N
09/11/2015,08:00,11233.19,1543.90,2088.63,966.82,12910.94,3412.03,6788.81,1213.82,40158.15,N
09/11/2015,09:00,11366.54,1542.78,2096.35,981.37,13373.49,3478.70,6815.67,1218.12,40873.03,N
09/11/2015,10:00,11579.43,1655.02,2166.76,1013.37,14352.72,3761.80,7083.86,1304.62,42917.58,N
09/11/2015,11:00,11708.42,1773.87,2244.17,1047.48,15373.44,4045.02,7600.95,1406.79,45200.13,N
09/11/2015,12:00,11853.01,1902.83,2230.91,1106.22,16506.38,4371.32,8109.36,1531.93,47611.97,N
09/11/2015,13:00,11841.82,2029.75,2244.63,1169.62,17650.57,4637.17,8510.47,1604.10,49688.13,N
09/11/2015,14:00,11811.23,2143.23,2392.76,1204.75,18570.55,4850.63,8904.67,1702.18,51580.00,N
09/11/2015,15:00,11790.11,2220.19,2512.70,1227.45,19268.79,4905.81,9228.30,1736.50,52889.85,N
09/11/2015,16:00,11868.45,2250.80,2530.25,1230.14,19785.54,4791.65,9461.64,1767.24,53685.71,N
09/11/2015,17:00,11976.50,2241.33,2533.56,1198.31,19757.35,4582.66,9378.15,1772.14,53440.00,N
09/11/2015,18:00,11973.50,2175.75,2498.45,1126.23,18920.03,4255.53,9093.40,1755.18,51798.05,N
09/11/2015,19:00,11762.79,2101.50,2438.32,1049.29,17822.36,3961.41,8727.23,1710.15,49573.04,N
09/11/2015,20:00,11783.83,2012.82,2354.38,972.32,16700.42,3807.31,8404.15,1636.59,47671.82,N
09/11/2015,21:00,11890.69,1928.85,2338.48,955.98,16234.93,3717.96,8159.32,1617.71,46843.91,N
09/11/2015,22:00,11563.90,1789.94,2294.88,936.46,15353.14,3534.44,7680.93,1537.37,44691.06,N
09/11/2015,23:00,11041.86,1673.11,2219.13,922.77,14270.43,3339.39,7073.20,1388.37,41928.26,N
09/11/2015,24:00,10327.71,1534.11,2146.70,879.51,12925.47,3129.01,6539.83,1263.54,38745.87,N
