OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
04/12/2015,01:00,8665.54,1064.33,1974.86,723.36,8593.15,2465.11,4641.47,975.54,29103.37,N
04/12/2015,02:00,8310.36,998.87,1948.10,677.82,8117.47,2354.26,4363.13,964.28,27734.30,N
04/12/2015,03:00,8058.51,960.95,1915.42,663.63,7805.29,2253.97,4185.70,951.51,26794.99,N
04/12/2015,04:00,7881.42,940.07,1896.06,617.74,7630.75,2186.05,4080.65,893.46,26126.21,N
04/12/2015,05:00,7803.20,935.66,1892.09,612.99,7555.98,2144.37,4050.54,936.14,25930.97,N
04/12/2015,06:00,7860.34,949.04,1894.10,628.68,7625.46,2157.79,4096.36,1013.73,26225.50,N
04/12/2015,07:00,8058.40,990.93,1904.34,657.51,7889.46,2180.87,4244.31,1018.61,26944.42,N
04/12/2015,08:00,8152.34,1032.25,1896.80,703.89,8178.13,2214.47,4415.62,983.66,27577.15,N
04/12/2015,09:00,8420.73,1104.87,1913.68,765.22,8743.59,2336.52,4665.29,1027.70,28977.59,N
04/12/2015,10:00,8829.85,1173.54,1977.27,788.91,9397.46,2504.94,5014.48,1064.09,30750.53,N
04/12/2015,11:00,9278.88,1213.63,2011.13,782.29,9917.69,2676.67,5271.76,1117.35,32269.40,N
04/12/2015,12:00,9767.06,1253.93,2028.62,796.25,10230.07,2816.82,5450.79,1140.35,33483.89,N
04/12/2015,13:00,10275.42,1290.32,2033.83,809.51,10460.31,3010.94,5611.64,1159.49,34651.45,N
04/12/2015,14:00,10557.73,1329.87,2076.65,817.72,10599.43,3137.15,5778.17,1159.87,35456.60,N
04/12/2015,15:00,10702.68,1348.59,2123.28,818.71,10837.06,3229.52,5957.83,1205.14,36222.80,N
04/12/2015,16:00,10681.49,1394.43,2124.72,852.39,11130.46,3266.93,6104.22,1221.01,36775.65,N
04/12/2015,17:00,10656.22,1411.79,2090.76,853.46,11441.74,3298.47,6207.37,1243.03,37202.83,N
04/12/2015,18:00,10601.90,1415.49,1994.82,855.49,11753.11,3295.96,6313.10,1294.47,37524.34,N
04/12/2015,19:00,10524.73,1406.55,1879.26,820.91,11955.16,3267.27,6392.49,1323.71,37570.07,N
04/12/2015,20:00,10624.97,1407.61,1891.79,814.06,12005.89,3245.12,6432.13,1277.90,37699.48,N
04/12/2015,21:00,10804.76,1448.72,1932.67,835.11,12448.72,3348.62,6620.56,1300.89,38740.05,N
04/12/2015,22:00,10593.62,1415.23,1895.32,808.30,12249.02,3300.69,6466.22,1227.68,37956.09,N
04/12/2015,23:00,10122.78,1302.32,1853.87,748.41,11349.77,3101.50,5961.06,1099.94,35539.65,N
04/12/2015,24:00,9385.09,1185.78,1767.41,677.92,10166.02,2729.64,5268.94,1031.59,32212.40,N
