OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/16/2015,01:00,12220.35,1848.94,2192.55,886.56,12690.12,3501.69,7157.69,1309.99,41807.89,N
08/16/2015,02:00,11568.75,1659.59,2138.33,840.90,11751.69,3306.95,6643.10,1213.14,39122.45,N
08/16/2015,03:00,11095.13,1590.41,2090.54,799.14,10998.40,3136.18,6234.96,1163.13,37107.88,N
08/16/2015,04:00,10770.12,1545.50,2054.96,756.69,10458.37,3007.06,5935.27,1162.91,35690.87,N
08/16/2015,05:00,10560.84,1495.20,2035.02,733.05,10128.26,2937.68,5744.49,1103.37,34737.91,N
08/16/2015,06:00,10518.04,1479.90,2021.42,744.17,10012.66,2909.02,5651.19,1086.10,34422.50,N
08/16/2015,07:00,10559.06,1525.20,2009.36,753.85,10001.07,2928.39,5683.73,1105.02,34565.69,N
08/16/2015,08:00,10475.73,1566.05,1991.47,719.41,10029.37,2898.13,5712.42,1160.08,34552.66,N
08/16/2015,09:00,11038.24,1981.19,2022.00,813.98,10820.59,3097.57,6177.59,1194.33,37145.49,N
08/16/2015,10:00,12014.43,2408.82,2115.09,943.07,12021.85,3460.75,6934.12,1270.79,41168.92,N
08/16/2015,11:00,13270.68,2827.76,2209.63,1028.93,13440.41,3842.95,7652.71,1377.13,45650.19,N
08/16/2015,12:00,14438.52,3074.85,2292.53,1136.74,15032.00,4200.75,8416.24,1489.70,50081.33,N
08/16/2015,13:00,15343.67,3354.83,2371.45,1227.56,16507.10,4503.07,9108.14,1599.74,54015.56,N
08/16/2015,14:00,15946.73,3526.81,2441.08,1299.80,17603.85,4689.79,9666.70,1687.59,56862.36,N
08/16/2015,15:00,16115.53,3702.91,2499.99,1355.06,18370.12,4808.12,10012.69,1774.73,58639.14,N
08/16/2015,16:00,16116.30,3691.79,2527.44,1400.08,19056.01,4869.72,10286.92,1815.21,59763.47,N
08/16/2015,17:00,16310.95,3721.38,2530.49,1427.24,19433.63,4872.81,10469.94,1854.60,60621.04,N
08/16/2015,18:00,16073.65,3663.41,2521.61,1431.21,19462.44,4827.16,10516.48,1861.75,60357.71,N
08/16/2015,19:00,14913.65,3580.15,2485.25,1411.84,19101.47,4635.15,10300.95,1835.34,58263.80,N
08/16/2015,20:00,13958.25,3544.80,2443.76,1324.95,18239.60,4432.23,9890.75,1756.71,55591.05,N
08/16/2015,21:00,13701.86,3452.81,2390.23,1241.71,17559.75,4364.10,9547.62,1691.58,53949.66,N
08/16/2015,22:00,13278.50,3274.83,2359.10,1141.09,16938.66,4260.56,9215.06,1701.74,52169.53,N
08/16/2015,23:00,12544.54,2900.01,2285.71,1022.86,15694.81,4008.21,8477.29,1625.79,48559.22,N
08/16/2015,24:00,11649.18,2471.56,2214.45,937.80,14420.36,3687.06,7597.11,1505.76,44483.27,N
