OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
07/21/2015,01:00,13022.22,1955.24,2214.40,977.50,14804.92,3554.47,7371.40,1438.24,45338.39,N
07/21/2015,02:00,12262.43,1839.38,2150.88,909.55,13821.52,3317.78,6830.52,1360.92,42492.99,N
07/21/2015,03:00,11755.11,1742.09,2105.19,885.78,13062.02,3138.59,6442.23,1297.89,40428.89,N
07/21/2015,04:00,11478.83,1645.11,2071.16,928.47,12657.35,3029.54,6167.07,1193.86,39171.38,N
07/21/2015,05:00,11430.66,1655.84,2040.77,885.80,12456.18,2973.62,6076.11,1190.91,38709.90,N
07/21/2015,06:00,11742.29,1673.64,2028.38,904.25,12735.18,3009.43,6218.21,1174.46,39485.84,N
07/21/2015,07:00,12080.60,1725.54,2039.59,942.97,13299.81,3123.53,6516.57,1197.60,40926.21,N
07/21/2015,08:00,12364.70,1817.65,2048.34,963.51,13635.62,3187.64,6658.57,1212.89,41888.94,N
07/21/2015,09:00,13193.00,1906.66,2097.84,1024.32,14251.13,3387.30,7006.92,1261.74,44128.89,N
07/21/2015,10:00,14258.10,2043.70,2164.44,1091.36,15124.19,3749.74,7497.57,1351.74,47280.83,N
07/21/2015,11:00,15059.59,2461.87,2262.28,1171.54,16186.69,4117.04,8107.17,1442.09,50808.28,N
07/21/2015,12:00,16081.24,2552.48,2367.11,1252.95,17466.27,4465.57,8717.22,1543.33,54446.16,N
07/21/2015,13:00,16892.92,2649.30,2453.45,1323.21,18731.95,4751.78,9296.38,1631.51,57730.50,N
07/21/2015,14:00,17512.14,2844.14,2535.64,1386.70,20031.20,4949.72,9847.16,1747.91,60854.61,N
07/21/2015,15:00,17922.37,2970.29,2585.87,1429.59,21068.17,5080.26,10312.65,1839.48,63208.68,N
07/21/2015,16:00,18158.02,3045.28,2565.86,1468.55,21698.61,5186.12,10669.35,1881.81,64673.60,N
07/21/2015,17:00,18204.59,3077.30,2548.98,1489.98,21911.97,5226.50,10894.96,1900.12,65254.40,N
07/21/2015,18:00,17941.81,3060.94,2405.38,1472.93,21960.38,5147.02,10923.16,1882.53,64794.16,N
07/21/2015,19:00,17465.61,3002.04,2259.12,1450.82,21434.94,4990.89,10762.21,1856.57,63222.21,N
07/21/2015,20:00,16888.81,2806.65,2198.64,1331.58,20545.97,4785.78,10421.85,1859.03,60838.31,N
07/21/2015,21:00,16424.66,2673.35,2142.59,1295.94,19628.26,4628.12,9988.42,1713.53,58494.85,N
07/21/2015,22:00,16030.57,2508.63,2136.08,1263.93,18978.68,4563.54,9726.88,1636.10,56844.41,N
07/21/2015,23:00,15003.98,2245.15,2097.33,1148.65,17468.78,4282.42,8935.46,1567.51,52749.28,N
07/21/2015,24:00,14019.67,2052.65,2057.78,1036.98,16045.66,3902.34,8207.33,1500.86,48823.25,N
