OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
06/05/2015,01:00,11084.32,1535.29,2003.56,785.85,11819.46,2972.41,6067.46,1272.16,37540.51,N
06/05/2015,02:00,10397.91,1437.87,1953.50,740.54,10847.72,2741.79,5570.16,1217.53,34907.02,N
06/05/2015,03:00,9952.18,1394.47,1914.27,711.73,10230.31,2595.10,5230.89,1133.07,33162.02,N
06/05/2015,04:00,9682.62,1374.03,1891.96,696.74,9847.14,2500.03,5052.89,1099.13,32144.56,N
06/05/2015,05:00,9658.18,1353.95,1883.51,695.95,9679.63,2462.43,4965.42,1092.55,31791.62,N
06/05/2015,06:00,10007.61,1382.70,1891.87,736.59,10120.22,2523.42,5183.51,1077.27,32923.19,N
06/05/2015,07:00,10425.50,1470.86,1916.34,783.80,11033.51,2668.53,5698.78,1105.21,35102.54,N
06/05/2015,08:00,10843.59,1568.06,1936.49,831.29,11774.36,2818.94,5990.30,1152.65,36915.69,N
06/05/2015,09:00,11651.11,1722.32,1997.11,919.50,12532.74,3098.19,6390.79,1150.20,39461.95,N
06/05/2015,10:00,12669.06,1887.73,2051.53,1002.73,13575.94,3427.34,6875.67,1187.69,42677.69,N
06/05/2015,11:00,13698.05,2125.15,2121.54,1069.81,14882.49,3762.56,7355.21,1076.11,46090.92,N
06/05/2015,12:00,14581.17,2292.90,2167.07,1122.85,15977.04,4031.69,7857.38,1125.82,49155.92,N
06/05/2015,13:00,15262.71,2384.89,2189.21,1167.82,16841.85,4261.68,8273.52,1359.97,51741.65,N
06/05/2015,14:00,15871.11,2474.36,2245.43,1217.30,17591.03,4427.19,8667.23,1421.55,53915.19,N
06/05/2015,15:00,16277.94,2545.10,2337.29,1259.17,18260.39,4532.06,8929.94,1495.73,55637.63,N
06/05/2015,16:00,16422.69,2601.21,2368.18,1284.17,18719.16,4571.89,9168.29,1549.10,56684.69,N
06/05/2015,17:00,16333.70,2618.89,2368.93,1288.55,18993.39,4540.31,9244.89,1587.96,56976.62,N
06/05/2015,18:00,16046.64,2552.61,2350.49,1269.93,18897.20,4407.43,9193.52,1626.18,56343.98,N
06/05/2015,19:00,15399.67,2393.16,2318.25,1228.77,18399.89,4211.89,9057.40,1596.97,54606.00,N
06/05/2015,20:00,14700.84,2238.09,2266.73,1167.26,17410.48,4094.07,8666.59,1526.49,52070.54,N
06/05/2015,21:00,14317.42,2156.45,2203.29,1113.24,16570.89,4000.86,8303.45,1429.14,50094.73,N
06/05/2015,22:00,13817.90,2000.56,2183.45,1061.75,15931.12,3907.73,8047.55,1434.67,48384.74,N
06/05/2015,23:00,12988.17,1833.46,2133.26,1005.79,14711.13,3669.18,7468.84,1378.04,45187.87,N
06/05/2015,24:00,12043.31,1631.14,2056.38,909.15,13389.59,3389.88,6782.78,1280.23,41482.46,N
