OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
07/30/2015,01:00,13249.94,1799.86,2277.01,959.60,14913.82,3514.71,7764.19,1412.60,45891.74,N
07/30/2015,02:00,12505.61,1803.44,2226.85,888.01,13730.41,3286.55,7181.58,1353.57,42976.02,N
07/30/2015,03:00,11954.14,1710.34,2180.13,860.56,12928.25,3109.27,6694.66,1249.86,40687.21,N
07/30/2015,04:00,11642.90,1658.16,2138.86,873.63,12388.69,2990.07,6368.52,1168.04,39228.85,N
07/30/2015,05:00,11612.87,1639.47,2110.66,869.14,12169.92,2919.63,6179.79,1125.33,38626.82,N
07/30/2015,06:00,11928.91,1681.74,2101.56,853.69,12465.88,2958.84,6248.75,1169.24,39408.60,N
07/30/2015,07:00,12335.30,1768.46,2118.63,904.00,13001.26,3103.36,6565.84,1181.68,40978.53,N
07/30/2015,08:00,12461.69,1805.11,2119.70,954.31,13433.58,3159.35,6707.43,1242.09,41883.25,N
07/30/2015,09:00,12976.78,1988.49,2172.81,1052.33,14489.12,3368.20,7041.86,1306.55,44396.14,N
07/30/2015,10:00,13873.49,2187.52,2257.33,1155.20,16085.56,3712.24,7662.35,1423.75,48357.45,N
07/30/2015,11:00,14875.54,2383.37,2360.59,1259.32,17988.21,4072.56,8334.71,1535.72,52810.03,N
07/30/2015,12:00,15745.93,2781.46,2470.70,1363.69,19467.73,4462.11,9101.82,1673.95,57067.40,N
07/30/2015,13:00,16607.43,2999.83,2565.63,1455.92,20765.56,4814.91,9809.65,1751.76,60770.70,N
07/30/2015,14:00,17641.98,3146.87,2616.27,1533.72,21936.75,5035.07,10506.85,1838.57,64256.07,N
07/30/2015,15:00,18219.99,3212.77,2650.43,1577.07,22685.24,5200.00,10951.64,1907.09,66404.24,N
07/30/2015,16:00,18547.61,3247.24,2633.14,1608.10,23027.13,5218.80,11205.88,1921.15,67409.04,N
07/30/2015,17:00,18599.34,3232.56,2649.95,1608.60,23164.69,5213.75,11236.85,1918.01,67623.75,N
07/30/2015,18:00,18456.49,3197.62,2656.01,1587.85,23060.53,5174.31,11342.59,1923.00,67398.40,N
07/30/2015,19:00,17774.71,3118.53,2654.72,1542.84,22667.86,5025.76,11346.60,1891.86,66022.88,N
07/30/2015,20:00,16998.31,2955.63,2633.75,1480.13,21786.10,4811.13,10974.69,1852.07,63491.82,N
07/30/2015,21:00,16616.26,2789.12,2563.46,1401.83,21030.16,4645.94,10507.02,1769.78,61323.57,N
07/30/2015,22:00,16012.78,2557.90,2515.22,1371.35,20220.06,4536.15,10075.43,1675.85,58964.73,N
07/30/2015,23:00,14988.46,2158.81,2432.23,1273.49,18955.04,4244.84,9308.36,1565.18,54926.42,N
07/30/2015,24:00,14028.61,1841.01,2333.23,1154.47,17498.73,3884.71,8424.08,1417.18,50582.03,N
